X,Y,fid,Postcode,OBJECTID,SCHOOL_NAM,SHORT,ID
322430,671609,3707,EH141RE,2,Balgreen Primary School,Balgreen,3707
322406,671609,3708,EH141RG,2,Balgreen Primary School,Balgreen,3708
322152,671115,3709,EH141RJ,2,Balgreen Primary School,Balgreen,3709
322043,671177,3710,EH141RL,2,Balgreen Primary School,Balgreen,3710
322619,671502,3711,EH141RP,2,Balgreen Primary School,Balgreen,3711
322433,671652,3712,EH141RQ,2,Balgreen Primary School,Balgreen,3712
322552,671610,3713,EH141RR,2,Balgreen Primary School,Balgreen,3713
322490,671597,3714,EH141RS,2,Balgreen Primary School,Balgreen,3714
322446,671707,3715,EH141RT,2,Balgreen Primary School,Balgreen,3715
322347,671810,3716,EH141RU,2,Balgreen Primary School,Balgreen,3716
321982,671191,3717,EH141RW,2,Balgreen Primary School,Balgreen,3717
322415,671844,3718,EH141RX,2,Balgreen Primary School,Balgreen,3718
322291,671817,3719,EH141RY,2,Balgreen Primary School,Balgreen,3719
322267,671751,3720,EH141RZ,2,Balgreen Primary School,Balgreen,3720
322175,671738,3721,EH141SA,2,Balgreen Primary School,Balgreen,3721
322144,671669,3722,EH141SB,2,Balgreen Primary School,Balgreen,3722
322235,671678,3723,EH141SD,2,Balgreen Primary School,Balgreen,3723
322026,671420,3724,EH141SE,2,Balgreen Primary School,Balgreen,3724
322337,671664,3725,EH141SF,2,Balgreen Primary School,Balgreen,3725
322211,671637,3726,EH141SG,2,Balgreen Primary School,Balgreen,3726
322255,671583,3727,EH141SH,2,Balgreen Primary School,Balgreen,3727
322144,671628,3728,EH141SJ,2,Balgreen Primary School,Balgreen,3728
322136,671553,3729,EH141SL,2,Balgreen Primary School,Balgreen,3729
322071,671569,3730,EH141SP,2,Balgreen Primary School,Balgreen,3730
322215,671557,3731,EH141SQ,2,Balgreen Primary School,Balgreen,3731
321992,671561,3732,EH141SR,2,Balgreen Primary School,Balgreen,3732
321926,671512,3733,EH141SS,2,Balgreen Primary School,Balgreen,3733
322001,671485,3735,EH141SW,2,Balgreen Primary School,Balgreen,3735
321870,671601,3740,EH141TB,2,Balgreen Primary School,Balgreen,3740
321896,671135,3743,EH141TJ,2,Balgreen Primary School,Balgreen,3743
322073,671267,3747,EH141TX,2,Balgreen Primary School,Balgreen,3747
321835,671073,3748,EH141TZ,2,Balgreen Primary School,Balgreen,3748
322121,671411,3750,EH141UD,2,Balgreen Primary School,Balgreen,3750
322346,671620,3751,EH141UE,2,Balgreen Primary School,Balgreen,3751
322352,671528,3760,EH141UT,2,Balgreen Primary School,Balgreen,3760
321997,674622,7953,EH4 2AA,3,Blackhall Primary School,Blackhall,7908
321918,674685,7954,EH4 2AB,3,Blackhall Primary School,Blackhall,7909
321891,674774,7955,EH4 2AD,3,Blackhall Primary School,Blackhall,7910
321956,674800,7956,EH4 2AE,3,Blackhall Primary School,Blackhall,7911
321826,674754,7957,EH4 2AF,3,Blackhall Primary School,Blackhall,7912
321694,674842,7958,EH4 2AG,3,Blackhall Primary School,Blackhall,7913
321789,674859,7972,EH4 2BA,3,Blackhall Primary School,Blackhall,7927
321848,674794,7973,EH4 2BB,3,Blackhall Primary School,Blackhall,7928
322326,674590,7975,EH4 2BH,3,Blackhall Primary School,Blackhall,7930
322275,674591,7976,EH4 2BJ,3,Blackhall Primary School,Blackhall,7931
322191,674613,7977,EH4 2BL,3,Blackhall Primary School,Blackhall,7932
322146,674505,7978,EH4 2BN,3,Blackhall Primary School,Blackhall,7933
322068,674557,7979,EH4 2BP,3,Blackhall Primary School,Blackhall,7934
322330,674490,7980,EH4 2BQ,3,Blackhall Primary School,Blackhall,7935
322080,674590,7981,EH4 2BR,3,Blackhall Primary School,Blackhall,7936
322047,674571,7982,EH4 2BS,3,Blackhall Primary School,Blackhall,7937
322067,674612,7983,EH4 2BT,3,Blackhall Primary School,Blackhall,7938
322128,674640,7984,EH4 2BU,3,Blackhall Primary School,Blackhall,7939
322257,674468,7985,EH4 2BW,3,Blackhall Primary School,Blackhall,7940
322109,674676,7986,EH4 2BX,3,Blackhall Primary School,Blackhall,7941
322261,674681,7987,EH4 2BY,3,Blackhall Primary School,Blackhall,7942
322142,674767,7988,EH4 2BZ,3,Blackhall Primary School,Blackhall,7943
322216,674752,7989,EH4 2DA,3,Blackhall Primary School,Blackhall,7944
322180,674827,7990,EH4 2DB,3,Blackhall Primary School,Blackhall,7945
322122,674849,7991,EH4 2DD,3,Blackhall Primary School,Blackhall,7946
322059,674809,7992,EH4 2DE,3,Blackhall Primary School,Blackhall,7947
322011,674731,7993,EH4 2DF,3,Blackhall Primary School,Blackhall,7948
321990,674702,7994,EH4 2DG,3,Blackhall Primary School,Blackhall,7949
322240,674878,8082,EH4 2LX,3,Blackhall Primary School,Blackhall,8037
322220,674530,8204,EH4 2UU,3,Blackhall Primary School,Blackhall,8159
322405,674297,8295,EH4 3JH,3,Blackhall Primary School,Blackhall,8250
322459,674214,8296,EH4 3JJ,3,Blackhall Primary School,Blackhall,8251
322418,674189,8297,EH4 3JL,3,Blackhall Primary School,Blackhall,8252
322296,674258,8298,EH4 3JN,3,Blackhall Primary School,Blackhall,8253
322395,674065,8299,EH4 3JP,3,Blackhall Primary School,Blackhall,8254
322480,674111,8300,EH4 3JR,3,Blackhall Primary School,Blackhall,8255
322527,674125,8301,EH4 3JS,3,Blackhall Primary School,Blackhall,8256
322567,674055,8302,EH4 3JT,3,Blackhall Primary School,Blackhall,8257
322477,674005,8303,EH4 3JU,3,Blackhall Primary School,Blackhall,8258
322373,674185,8304,EH4 3JW,3,Blackhall Primary School,Blackhall,8259
322406,673937,8305,EH4 3JX,3,Blackhall Primary School,Blackhall,8260
322594,673976,8306,EH4 3JY,3,Blackhall Primary School,Blackhall,8261
322609,673888,8307,EH4 3JZ,3,Blackhall Primary School,Blackhall,8262
322444,673876,8308,EH4 3LA,3,Blackhall Primary School,Blackhall,8263
322382,673881,8309,EH4 3LB,3,Blackhall Primary School,Blackhall,8264
322322,673963,8310,EH4 3LD,3,Blackhall Primary School,Blackhall,8265
322262,673937,8311,EH4 3LE,3,Blackhall Primary School,Blackhall,8266
322203,673915,8312,EH4 3LF,3,Blackhall Primary School,Blackhall,8267
322296,674015,8313,EH4 3LG,3,Blackhall Primary School,Blackhall,8268
322322,673840,8314,EH4 3LH,3,Blackhall Primary School,Blackhall,8269
322346,674340,8315,EH4 3LJ,3,Blackhall Primary School,Blackhall,8270
322288,674299,8316,EH4 3LL,3,Blackhall Primary School,Blackhall,8271
322279,674218,8317,EH4 3LN,3,Blackhall Primary School,Blackhall,8272
322298,674051,8318,EH4 3LP,3,Blackhall Primary School,Blackhall,8273
322276,673881,8319,EH4 3LQ,3,Blackhall Primary School,Blackhall,8274
322222,674080,8320,EH4 3LR,3,Blackhall Primary School,Blackhall,8275
322205,674012,8321,EH4 3LS,3,Blackhall Primary School,Blackhall,8276
322186,674150,8322,EH4 3LT,3,Blackhall Primary School,Blackhall,8277
322138,674076,8323,EH4 3LU,3,Blackhall Primary School,Blackhall,8278
322240,674183,8324,EH4 3LW,3,Blackhall Primary School,Blackhall,8279
322045,674233,8325,EH4 3LX,3,Blackhall Primary School,Blackhall,8280
322176,674208,8326,EH4 3LY,3,Blackhall Primary School,Blackhall,8281
322198,674286,8327,EH4 3LZ,3,Blackhall Primary School,Blackhall,8282
322270,674353,8328,EH4 3NA,3,Blackhall Primary School,Blackhall,8283
322279,674401,8329,EH4 3NB,3,Blackhall Primary School,Blackhall,8284
322165,674450,8330,EH4 3ND,3,Blackhall Primary School,Blackhall,8285
322121,674484,8331,EH4 3NE,3,Blackhall Primary School,Blackhall,8286
322076,674523,8332,EH4 3NF,3,Blackhall Primary School,Blackhall,8287
322029,674520,8333,EH4 3NG,3,Blackhall Primary School,Blackhall,8288
321916,674368,8334,EH4 3NH,3,Blackhall Primary School,Blackhall,8289
322012,674391,8335,EH4 3NJ,3,Blackhall Primary School,Blackhall,8290
322034,674466,8336,EH4 3NL,3,Blackhall Primary School,Blackhall,8291
322124,674193,8337,EH4 3NN,3,Blackhall Primary School,Blackhall,8292
322115,674360,8338,EH4 3NP,3,Blackhall Primary School,Blackhall,8293
321899,674415,8339,EH4 3NQ,3,Blackhall Primary School,Blackhall,8294
321781,674025,8340,EH4 3NT,3,Blackhall Primary School,Blackhall,8295
321750,673830,8341,EH4 3NU,3,Blackhall Primary School,Blackhall,8296
321987,674463,8342,EH4 3NW,3,Blackhall Primary School,Blackhall,8297
321670,673739,8343,EH4 3NX,3,Blackhall Primary School,Blackhall,8298
321613,673825,8344,EH4 3NY,3,Blackhall Primary School,Blackhall,8299
321538,674207,8345,EH4 3NZ,3,Blackhall Primary School,Blackhall,8300
321688,673988,8346,EH4 3PA,3,Blackhall Primary School,Blackhall,8301
321412,674259,8347,EH4 3PB,3,Blackhall Primary School,Blackhall,8302
321583,674275,8348,EH4 3PD,3,Blackhall Primary School,Blackhall,8303
321069,674271,8349,EH4 3PE,3,Blackhall Primary School,Blackhall,8304
320862,674882,8350,EH4 3PF,3,Blackhall Primary School,Blackhall,8305
321678,674415,8351,EH4 3PG,3,Blackhall Primary School,Blackhall,8306
321473,674350,8352,EH4 3PH,3,Blackhall Primary School,Blackhall,8307
321406,674390,8353,EH4 3PJ,3,Blackhall Primary School,Blackhall,8308
321321,674413,8354,EH4 3PL,3,Blackhall Primary School,Blackhall,8309
321138,674401,8355,EH4 3PN,3,Blackhall Primary School,Blackhall,8310
320946,674631,8356,EH4 3PP,3,Blackhall Primary School,Blackhall,8311
321520,674320,8357,EH4 3PQ,3,Blackhall Primary School,Blackhall,8312
320901,674758,8358,EH4 3PR,3,Blackhall Primary School,Blackhall,8313
320943,674737,8359,EH4 3PS,3,Blackhall Primary School,Blackhall,8314
320971,674767,8360,EH4 3PT,3,Blackhall Primary School,Blackhall,8315
321011,674639,8361,EH4 3PU,3,Blackhall Primary School,Blackhall,8316
321036,674553,8362,EH4 3PW,3,Blackhall Primary School,Blackhall,8317
321068,674625,8363,EH4 3PX,3,Blackhall Primary School,Blackhall,8318
321109,674503,8364,EH4 3PY,3,Blackhall Primary School,Blackhall,8319
321145,674522,8365,EH4 3PZ,3,Blackhall Primary School,Blackhall,8320
321217,674442,8366,EH4 3QA,3,Blackhall Primary School,Blackhall,8321
321239,674484,8367,EH4 3QB,3,Blackhall Primary School,Blackhall,8322
321322,674491,8368,EH4 3QD,3,Blackhall Primary School,Blackhall,8323
321352,674451,8369,EH4 3QE,3,Blackhall Primary School,Blackhall,8324
321406,674435,8370,EH4 3QF,3,Blackhall Primary School,Blackhall,8325
321397,674525,8371,EH4 3QG,3,Blackhall Primary School,Blackhall,8326
321422,674301,8372,EH4 3QL,3,Blackhall Primary School,Blackhall,8327
322007,674564,8373,EH4 3QN,3,Blackhall Primary School,Blackhall,8328
321803,674705,8374,EH4 3QP,3,Blackhall Primary School,Blackhall,8329
321357,674528,8375,EH4 3QQ,3,Blackhall Primary School,Blackhall,8330
321695,674737,8376,EH4 3QR,3,Blackhall Primary School,Blackhall,8331
321754,674665,8377,EH4 3QS,3,Blackhall Primary School,Blackhall,8332
321865,674642,8378,EH4 3QT,3,Blackhall Primary School,Blackhall,8333
321872,674589,8379,EH4 3QU,3,Blackhall Primary School,Blackhall,8334
321950,674600,8380,EH4 3QW,3,Blackhall Primary School,Blackhall,8335
321828,674532,8381,EH4 3QX,3,Blackhall Primary School,Blackhall,8336
321789,674548,8382,EH4 3QY,3,Blackhall Primary School,Blackhall,8337
321723,674641,8383,EH4 3QZ,3,Blackhall Primary School,Blackhall,8338
321644,674696,8384,EH4 3RA,3,Blackhall Primary School,Blackhall,8339
321608,674772,8385,EH4 3RB,3,Blackhall Primary School,Blackhall,8340
321544,674839,8386,EH4 3RD,3,Blackhall Primary School,Blackhall,8341
321519,674891,8387,EH4 3RE,3,Blackhall Primary School,Blackhall,8342
321439,674718,8388,EH4 3RF,3,Blackhall Primary School,Blackhall,8343
321468,674503,8389,EH4 3RG,3,Blackhall Primary School,Blackhall,8344
321482,674690,8390,EH4 3RH,3,Blackhall Primary School,Blackhall,8345
321545,674777,8391,EH4 3RJ,3,Blackhall Primary School,Blackhall,8346
321596,674544,8392,EH4 3RL,3,Blackhall Primary School,Blackhall,8347
321623,674570,8393,EH4 3RN,3,Blackhall Primary School,Blackhall,8348
321927,674507,8394,EH4 3RP,3,Blackhall Primary School,Blackhall,8349
321516,674508,8395,EH4 3RQ,3,Blackhall Primary School,Blackhall,8350
321908,674541,8396,EH4 3RR,3,Blackhall Primary School,Blackhall,8351
321617,674468,8397,EH4 3RS,3,Blackhall Primary School,Blackhall,8352
321680,674586,8398,EH4 3RT,3,Blackhall Primary School,Blackhall,8353
321827,674323,8399,EH4 3RU,3,Blackhall Primary School,Blackhall,8354
321824,674449,8400,EH4 3RW,3,Blackhall Primary School,Blackhall,8355
320937,674885,8401,EH4 3RX,3,Blackhall Primary School,Blackhall,8356
321405,674586,8402,EH4 3RY,3,Blackhall Primary School,Blackhall,8357
321312,674611,8403,EH4 3RZ,3,Blackhall Primary School,Blackhall,8358
321365,674651,8404,EH4 3SA,3,Blackhall Primary School,Blackhall,8359
321394,674732,8405,EH4 3SB,3,Blackhall Primary School,Blackhall,8360
321343,674767,8406,EH4 3SD,3,Blackhall Primary School,Blackhall,8361
321305,674765,8407,EH4 3SE,3,Blackhall Primary School,Blackhall,8362
321235,674702,8408,EH4 3SF,3,Blackhall Primary School,Blackhall,8363
321217,674741,8409,EH4 3SG,3,Blackhall Primary School,Blackhall,8364
321230,674648,8410,EH4 3SH,3,Blackhall Primary School,Blackhall,8365
321262,674535,8411,EH4 3SJ,3,Blackhall Primary School,Blackhall,8366
321182,674535,8412,EH4 3SL,3,Blackhall Primary School,Blackhall,8367
321166,674585,8413,EH4 3SN,3,Blackhall Primary School,Blackhall,8368
321120,674652,8414,EH4 3SP,3,Blackhall Primary School,Blackhall,8369
321156,674666,8415,EH4 3SQ,3,Blackhall Primary School,Blackhall,8370
321069,674701,8416,EH4 3SR,3,Blackhall Primary School,Blackhall,8371
321055,674740,8417,EH4 3SS,3,Blackhall Primary School,Blackhall,8372
321114,674764,8418,EH4 3ST,3,Blackhall Primary School,Blackhall,8373
321034,674802,8419,EH4 3SU,3,Blackhall Primary School,Blackhall,8374
321211,674584,8420,EH4 3SW,3,Blackhall Primary School,Blackhall,8375
320886,674797,8421,EH4 3SX,3,Blackhall Primary School,Blackhall,8376
321073,674841,8422,EH4 3SY,3,Blackhall Primary School,Blackhall,8377
321209,674842,8423,EH4 3SZ,3,Blackhall Primary School,Blackhall,8378
321216,674803,8424,EH4 3TA,3,Blackhall Primary School,Blackhall,8379
321412,674850,8425,EH4 3TB,3,Blackhall Primary School,Blackhall,8380
321394,674811,8426,EH4 3TD,3,Blackhall Primary School,Blackhall,8381
321004,674872,8427,EH4 3TE,3,Blackhall Primary School,Blackhall,8382
321652,674811,8428,EH4 3TH,3,Blackhall Primary School,Blackhall,8383
322207,673826,8430,EH4 3TR,3,Blackhall Primary School,Blackhall,8385
321137,674357,8431,EH4 3TW,3,Blackhall Primary School,Blackhall,8386
321285,674968,9030,EH4 7AB,3,Blackhall Primary School,Blackhall,8985
321129,675008,9031,EH4 7AD,3,Blackhall Primary School,Blackhall,8986
321064,675022,9032,EH4 7AE,3,Blackhall Primary School,Blackhall,8987
321003,675037,9033,EH4 7AF,3,Blackhall Primary School,Blackhall,8988
320510,675111,9034,EH4 7AG,3,Blackhall Primary School,Blackhall,8989
320456,674985,9035,EH4 7AH,3,Blackhall Primary School,Blackhall,8990
320579,674976,9036,EH4 7AJ,3,Blackhall Primary School,Blackhall,8991
320567,674847,9037,EH4 7AL,3,Blackhall Primary School,Blackhall,8992
320588,674751,9038,EH4 7AN,3,Blackhall Primary School,Blackhall,8993
320672,674616,9039,EH4 7AP,3,Blackhall Primary School,Blackhall,8994
320566,675029,9040,EH4 7AQ,3,Blackhall Primary School,Blackhall,8995
320726,674795,9041,EH4 7AR,3,Blackhall Primary School,Blackhall,8996
320746,674854,9042,EH4 7AS,3,Blackhall Primary School,Blackhall,8997
320646,674903,9043,EH4 7AT,3,Blackhall Primary School,Blackhall,8998
320677,675041,9044,EH4 7AU,3,Blackhall Primary School,Blackhall,8999
320653,674803,9045,EH4 7AW,3,Blackhall Primary School,Blackhall,9000
320673,674993,9046,EH4 7AX,3,Blackhall Primary School,Blackhall,9001
320710,674942,9047,EH4 7AZ,3,Blackhall Primary School,Blackhall,9002
320744,675060,9048,EH4 7BA,3,Blackhall Primary School,Blackhall,9003
320814,674480,9049,EH4 7BB,3,Blackhall Primary School,Blackhall,9004
320817,675026,9050,EH4 7BE,3,Blackhall Primary School,Blackhall,9005
320928,674965,9051,EH4 7BG,3,Blackhall Primary School,Blackhall,9006
321068,674889,9052,EH4 7BH,3,Blackhall Primary School,Blackhall,9007
321095,674965,9053,EH4 7BJ,3,Blackhall Primary School,Blackhall,9008
320785,674927,9057,EH4 7BQ,3,Blackhall Primary School,Blackhall,9012
320718,674615,9089,EH4 7EE,3,Blackhall Primary School,Blackhall,9044
320700,674672,9090,EH4 7EF,3,Blackhall Primary School,Blackhall,9045
320774,674555,9106,EH4 7FB,3,Blackhall Primary School,Blackhall,9061
321360,674901,9252,EH4 7SS,3,Blackhall Primary School,Blackhall,9207
321194,674910,9253,EH4 7ST,3,Blackhall Primary School,Blackhall,9208
320794,674756,9254,EH4 7SU,3,Blackhall Primary School,Blackhall,9209
320800,674671,9256,EH4 7SX,3,Blackhall Primary School,Blackhall,9211
320851,674669,9257,EH4 7SY,3,Blackhall Primary School,Blackhall,9212
321221,674967,9258,EH4 7SZ,3,Blackhall Primary School,Blackhall,9213
321304,674951,9259,EH4 7TA,3,Blackhall Primary School,Blackhall,9214
320923,674569,9260,EH4 7TB,3,Blackhall Primary School,Blackhall,9215
320914,674464,9261,EH4 7TD,3,Blackhall Primary School,Blackhall,9216
320981,674501,9262,EH4 7TE,3,Blackhall Primary School,Blackhall,9217
320874,675062,9263,EH4 7TF,3,Blackhall Primary School,Blackhall,9218
321968,668948,3140,EH130AA,4,Bonaly Primary School,Bonaly,3140
322251,668818,3143,EH130AE,4,Bonaly Primary School,Bonaly,3143
322352,668605,3154,EH130AT,4,Bonaly Primary School,Bonaly,3154
322303,668630,3155,EH130AU,4,Bonaly Primary School,Bonaly,3155
322062,668496,3157,EH130AX,4,Bonaly Primary School,Bonaly,3157
322057,668542,3158,EH130AY,4,Bonaly Primary School,Bonaly,3158
321814,668841,3161,EH130BB,4,Bonaly Primary School,Bonaly,3161
321774,668822,3162,EH130BD,4,Bonaly Primary School,Bonaly,3162
321866,668650,3163,EH130BE,4,Bonaly Primary School,Bonaly,3163
321946,668698,3164,EH130BG,4,Bonaly Primary School,Bonaly,3164
321881,668942,3165,EH130BH,4,Bonaly Primary School,Bonaly,3165
321853,668987,3166,EH130BJ,4,Bonaly Primary School,Bonaly,3166
322073,668799,3167,EH130BL,4,Bonaly Primary School,Bonaly,3167
322022,668722,3168,EH130BN,4,Bonaly Primary School,Bonaly,3168
322040,668608,3169,EH130BP,4,Bonaly Primary School,Bonaly,3169
321871,668875,3170,EH130BQ,4,Bonaly Primary School,Bonaly,3170
322103,668648,3171,EH130BR,4,Bonaly Primary School,Bonaly,3171
322167,668606,3172,EH130BS,4,Bonaly Primary School,Bonaly,3172
322213,668661,3173,EH130BT,4,Bonaly Primary School,Bonaly,3173
322168,668751,3174,EH130BU,4,Bonaly Primary School,Bonaly,3174
321942,668633,3175,EH130BW,4,Bonaly Primary School,Bonaly,3175
322326,668704,3176,EH130BX,4,Bonaly Primary School,Bonaly,3176
321845,668574,3177,EH130DA,4,Bonaly Primary School,Bonaly,3177
321906,668381,3178,EH130DB,4,Bonaly Primary School,Bonaly,3178
321797,668570,3179,EH130DD,4,Bonaly Primary School,Bonaly,3179
321677,668775,3180,EH130DE,4,Bonaly Primary School,Bonaly,3180
321742,668749,3181,EH130DF,4,Bonaly Primary School,Bonaly,3181
321621,668954,3182,EH130DG,4,Bonaly Primary School,Bonaly,3182
321575,668832,3183,EH130DH,4,Bonaly Primary School,Bonaly,3183
321671,668659,3184,EH130DJ,4,Bonaly Primary School,Bonaly,3184
321562,668506,3185,EH130DL,4,Bonaly Primary School,Bonaly,3185
321378,668557,3186,EH130DN,4,Bonaly Primary School,Bonaly,3186
321399,668652,3187,EH130DP,4,Bonaly Primary School,Bonaly,3187
321554,668901,3188,EH130DQ,4,Bonaly Primary School,Bonaly,3188
321540,668616,3189,EH130DR,4,Bonaly Primary School,Bonaly,3189
321477,668770,3190,EH130DS,4,Bonaly Primary School,Bonaly,3190
321355,668739,3191,EH130DT,4,Bonaly Primary School,Bonaly,3191
321205,668684,3192,EH130DU,4,Bonaly Primary School,Bonaly,3192
321327,668605,3193,EH130DW,4,Bonaly Primary School,Bonaly,3193
321458,668904,3194,EH130DX,4,Bonaly Primary School,Bonaly,3194
321259,668513,3195,EH130EA,4,Bonaly Primary School,Bonaly,3195
321351,668431,3196,EH130EB,4,Bonaly Primary School,Bonaly,3196
321154,668389,3197,EH130ED,4,Bonaly Primary School,Bonaly,3197
321012,668399,3198,EH130EE,4,Bonaly Primary School,Bonaly,3198
321100,668163,3199,EH130EF,4,Bonaly Primary School,Bonaly,3199
321168,668312,3200,EH130EG,4,Bonaly Primary School,Bonaly,3200
321375,668208,3201,EH130EH,4,Bonaly Primary School,Bonaly,3201
321447,668376,3202,EH130EJ,4,Bonaly Primary School,Bonaly,3202
